ap-northeast-1,r4.xlarge,47.5556
ap-northeast-1,t1.micro,1.8993
ap-northeast-1,t2.2xlarge,106.5799
ap-northeast-1,t2.large,26.6632
ap-northeast-1,t2.medium,13.2951
ap-northeast-1,t2.micro,3.3603
ap-northeast-1,t2.small,6.6476
ap-northeast-1,t2.xlarge,53.3265
ap-northeast-1,x1.16xlarge,7064.6655
ap-northeast-1,x1.32xlarge,14128.6005
ap-northeast-1,x1e.16xlarge,14130.7920
ap-northeast-1,x1e.2xlarge,529.9047
ap-northeast-1,x1e.32xlarge,28261.5840
ap-northeast-1,x1e.4xlarge,1059.8094
ap-northeast-1,x1e.8xlarge,7065.3960
ap-northeast-1,x1e.xlarge,264.9524
ap-northeast-1,z1d.12xlarge,3979.7640
ap-northeast-1,z1d.2xlarge,198.9882
ap-northeast-1,z1d.3xlarge,994.9410
ap-northeast-1,z1d.6xlarge,1989.8820
ap-northeast-1,z1d.large,49.7470
ap-northeast-1,z1d.xlarge,99.4941
ap-northeast-2,c4.2xlarge,77.9444
ap-northeast-2,c4.4xlarge,155.8887
ap-northeast-2,c4.8xlarge,311.7774
ap-northeast-2,c4.large,19.5044
ap-northeast-2,c4.xlarge,38.9356
ap-northeast-2,c5.18xlarge,736.4901
ap-northeast-2,c5.2xlarge,81.8160
ap-northeast-2,c5.4xlarge,163.6320
ap-northeast-2,c5.9xlarge,368.2450
ap-northeast-2,c5.large,20.7462
ap-northeast-2,c5.xlarge,40.9080
ap-northeast-2,c5d.18xlarge,788.0634
ap-northeast-2,c5d.2xlarge,87.5870
ap-northeast-2,c5d.4xlarge,642.8400
ap-northeast-2,c5d.9xlarge,1446.3900
ap-northeast-2,c5d.large,21.9150
ap-northeast-2,c5d.xlarge,43.7569
ap-northeast-2,d2.2xlarge,369.9252
ap-northeast-2,d2.4xlarge,739.8504
ap-northeast-2,d2.8xlarge,1479.7008
ap-northeast-2,d2.xlarge,184.9626
ap-northeast-2,i2.2xlarge,438.5191
ap-northeast-2,i2.4xlarge,2648.6469
ap-northeast-2,i2.8xlarge,1754.0766
ap-northeast-2,i2.xlarge,219.3692
ap-northeast-2,i3.16xlarge,1283.3424
ap-northeast-2,i3.2xlarge,160.4178
ap-northeast-2,i3.4xlarge,320.8356
ap-northeast-2,i3.8xlarge,1442.3722
ap-northeast-2,i3.large,40.1044
ap-northeast-2,i3.xlarge,80.2089
ap-northeast-2,m4.10xlarge,409.1531
ap-northeast-2,m4.16xlarge,654.6741
ap-northeast-2,m4.2xlarge,81.8160
ap-northeast-2,m4.4xlarge,163.6320
ap-northeast-2,m4.large,20.4540
ap-northeast-2,m4.xlarge,40.9080
ap-northeast-2,m5.12xlarge,515.5869
ap-northeast-2,m5.24xlarge,1031.1007
ap-northeast-2,m5.2xlarge,85.9068
ap-northeast-2,m5.4xlarge,171.8867
ap-northeast-2,m5.large,21.4767
ap-northeast-2,m5.xlarge,42.9534
ap-northeast-2,p2.16xlarge,17122.9200
ap-northeast-2,p2.8xlarge,8561.4600
ap-northeast-2,p2.xlarge,321.0548
ap-northeast-2,p3.16xlarge,29108.9640
ap-northeast-2,p3.2xlarge,1091.5861
ap-northeast-2,p3.8xlarge,14554.4820
ap-northeast-2,r3.2xlarge,81.6699
ap-northeast-2,r3.4xlarge,163.2668
ap-northeast-2,r3.8xlarge,326.6065
ap-northeast-2,r3.large,20.3809
ap-northeast-2,r3.xlarge,40.8349
ap-northeast-2,r4.16xlarge,685.8664
ap-northeast-2,r4.2xlarge,85.7607
ap-northeast-2,r4.4xlarge,173.2746
ap-northeast-2,r4.8xlarge,342.8967
ap-northeast-2,r4.large,21.4037
ap-northeast-2,r4.xlarge,42.8803
ap-northeast-2,t2.2xlarge,100.9551
ap-northeast-2,t2.large,25.2753
ap-northeast-2,t2.medium,12.6377
ap-northeast-2,t2.micro,3.1412
ap-northeast-2,t2.small,6.2823
ap-northeast-2,t2.xlarge,50.4775
ap-northeast-2,x1.16xlarge,2119.3997
ap-northeast-2,x1.32xlarge,11085.2644
ap-south-1,c4.2xlarge,83.9344
ap-south-1,c4.4xlarge,169.3299
ap-south-1,c4.8xlarge,301.4774
ap-south-1,c4.large,18.8469
ap-south-1,c4.xlarge,38.4243
ap-south-1,c5.18xlarge,717.0588
ap-south-1,c5.2xlarge,82.6926
ap-south-1,c5.4xlarge,160.7831
ap-south-1,c5.9xlarge,356.1187
ap-south-1,c5.large,23.9604
ap-south-1,c5.xlarge,53.6917
ap-south-1,d2.2xlarge,362.2550
ap-south-1,d2.4xlarge,2000.4012
ap-south-1,d2.8xlarge,1449.0198
ap-south-1,d2.xlarge,181.2370
ap-south-1,i2.2xlarge,423.6170
ap-south-1,i2.4xlarge,847.4530
ap-south-1,i2.8xlarge,1694.6870
ap-south-1,i2.xlarge,211.9181
ap-south-1,i3.16xlarge,4137.5520
ap-south-1,i3.2xlarge,155.1582
ap-south-1,i3.4xlarge,310.3164
ap-south-1,i3.8xlarge,2068.7760
ap-south-1,i3.large,38.7895
ap-south-1,i3.xlarge,77.5791
ap-south-1,m4.10xlarge,654.4549
ap-south-1,m4.16xlarge,793.1769
ap-south-1,m4.2xlarge,118.1219
ap-south-1,m4.4xlarge,207.0967
ap-south-1,m4.large,20.4540
ap-south-1,m4.xlarge,44.9988
ap-south-1,m5.12xlarge,2068.7760
ap-south-1,m5.24xlarge,4137.5520
ap-south-1,m5.2xlarge,209.7996
ap-south-1,m5.4xlarge,689.5920
ap-south-1,m5.large,24.3987
ap-south-1,m5.xlarge,53.8379
ap-south-1,p2.16xlarge,20079.9840
ap-south-1,p2.8xlarge,10039.9920
ap-south-1,p2.xlarge,376.4997
ap-south-1,r3.2xlarge,304.4724
ap-south-1,r3.4xlarge,220.5379
ap-south-1,r3.8xlarge,315.7951
ap-south-1,r3.large,19.7235
ap-south-1,r3.xlarge,42.8073
ap-south-1,r4.16xlarge,3553.1520
ap-south-1,r4.2xlarge,222.2912
ap-south-1,r4.4xlarge,180.0683
ap-south-1,r4.8xlarge,1776.5760
ap-south-1,r4.large,21.2576
ap-south-1,r4.xlarge,45.0718
ap-south-1,t2.2xlarge,100.9551
ap-south-1,t2.large,25.2753
ap-south-1,t2.medium,12.6377
ap-south-1,t2.micro,3.1412
ap-south-1,t2.small,6.2823
ap-south-1,t2.xlarge,50.4775
ap-south-1,x1.16xlarge,2013.3311
ap-south-1,x1.32xlarge,13422.2070
ap-southeast-1,c1.medium,11.9802
ap-southeast-1,c1.xlarge,47.8478
ap-southeast-1,c3.2xlarge,80.3550
ap-southeast-1,c3.4xlarge,191.1718
ap-southeast-1,c3.8xlarge,320.9087
ap-southeast-1,c3.large,96.4260
ap-southeast-1,c3.xlarge,40.1044
ap-southeast-1,c4.2xlarge,97.2296
ap-southeast-1,c4.4xlarge,209.6535
ap-southeast-1,c4.8xlarge,1041.4008
ap-southeast-1,c4.large,21.6959
ap-southeast-1,c4.xlarge,42.1499
ap-southeast-1,c5.18xlarge,796.0258
ap-southeast-1,c5.2xlarge,92.7735
ap-southeast-1,c5.4xlarge,177.2193
ap-southeast-1,c5.9xlarge,398.0495
ap-southeast-1,c5.large,23.5221
ap-southeast-1,c5.xlarge,44.1953
ap-southeast-1,c5d.18xlarge,2945.3760
ap-southeast-1,c5d.2xlarge,327.2640
ap-southeast-1,c5d.4xlarge,654.5280
ap-southeast-1,c5d.9xlarge,1472.6880
ap-southeast-1,c5d.large,39.7392
ap-southeast-1,c5d.xlarge,78.8940
ap-southeast-1,d2.2xlarge,381.3210
ap-southeast-1,d2.4xlarge,2542.1400
ap-southeast-1,d2.8xlarge,1525.2840
ap-southeast-1,d2.xlarge,190.6605
ap-southeast-1,g2.2xlarge,223.9713
ap-southeast-1,g2.8xlarge,876.6000
ap-southeast-1,g3.16xlarge,4879.7400
ap-southeast-1,g3.4xlarge,365.9805
ap-southeast-1,g3.8xlarge,2439.8700
ap-southeast-1,i2.2xlarge,1486.5675
ap-southeast-1,i2.4xlarge,2973.1350
ap-southeast-1,i2.8xlarge,5946.2700
ap-southeast-1,i2.xlarge,743.6490
ap-southeast-1,i3.16xlarge,4371.3120
ap-southeast-1,i3.2xlarge,163.9242
ap-southeast-1,i3.4xlarge,327.8484
ap-southeast-1,i3.8xlarge,655.6968
ap-southeast-1,i3.large,40.9811
ap-southeast-1,i3.xlarge,82.3273
ap-southeast-1,m1.large,17.0206
ap-southeast-1,m1.medium,8.5468
ap-southeast-1,m1.small,4.2369
ap-southeast-1,m1.xlarge,34.1144
ap-southeast-1,m2.2xlarge,43.2456
ap-southeast-1,m2.4xlarge,86.4181
ap-southeast-1,m2.xlarge,21.6228
ap-southeast-1,m3.2xlarge,572.7120
ap-southeast-1,m3.large,143.1780
ap-southeast-1,m3.medium,71.5890
ap-southeast-1,m3.xlarge,286.3560
ap-southeast-1,m4.10xlarge,535.0913
ap-southeast-1,m4.16xlarge,707.5623
ap-southeast-1,m4.2xlarge,120.3134
ap-southeast-1,m4.4xlarge,178.0229
ap-southeast-1,m4.large,22.1342
ap-southeast-1,m4.xlarge,65.7450
ap-southeast-1,m5.12xlarge,2103.8400
ap-southeast-1,m5.24xlarge,4207.6800
ap-southeast-1,m5.2xlarge,117.2453
ap-southeast-1,m5.4xlarge,185.7662
ap-southeast-1,m5.large,27.3937
ap-southeast-1,m5.xlarge,66.4755
ap-southeast-1,p2.16xlarge,20079.9840
ap-southeast-1,p2.8xlarge,10039.9920
ap-southeast-1,p2.xlarge,490.0925
ap-southeast-1,p3.16xlarge,29108.9640
ap-southeast-1,p3.2xlarge,1736.4715
ap-southeast-1,p3.8xlarge,7698.6665
ap-southeast-1,r3.2xlarge,119.6559
ap-southeast-1,r3.4xlarge,184.6704
ap-southeast-1,r3.8xlarge,2331.7560
ap-southeast-1,r3.large,22.0611
ap-southeast-1,r3.xlarge,84.8841
ap-southeast-1,r4.16xlarge,3740.1600
ap-southeast-1,r4.2xlarge,97.3026
ap-southeast-1,r4.4xlarge,273.2801
ap-southeast-1,r4.8xlarge,370.6557
ap-southeast-1,r4.large,23.1568
ap-southeast-1,r4.xlarge,56.1754
ap-southeast-1,t1.micro,1.4610
ap-southeast-1,t2.2xlarge,102.4161
ap-southeast-1,t2.large,25.5675
ap-southeast-1,t2.medium,12.7838
ap-southeast-1,t2.micro,3.2142
ap-southeast-1,t2.small,6.4284
ap-southeast-1,t2.xlarge,51.2081
ap-southeast-1,x1.16xlarge,7064.6655
ap-southeast-1,x1.32xlarge,14128.6005
ap-southeast-1,z1d.12xlarge,3962.2320
ap-southeast-1,z1d.2xlarge,198.1116
ap-southeast-1,z1d.3xlarge,990.5580
ap-southeast-1,z1d.6xlarge,1981.1160
ap-southeast-1,z1d.large,49.5279
ap-southeast-1,z1d.xlarge,99.0558
ap-southeast-2,c1.medium,21.8420
ap-southeast-2,c1.xlarge,47.8478
ap-southeast-2,c3.2xlarge,87.5870
ap-southeast-2,c3.4xlarge,772.8690
ap-southeast-2,c3.8xlarge,341.3626
ap-southeast-2,c3.large,22.9377
ap-southeast-2,c3.xlarge,42.6612
ap-southeast-2,c4.2xlarge,89.6324
ap-southeast-2,c4.4xlarge,179.1917
ap-southeast-2,c4.8xlarge,358.4564
ap-southeast-2,c4.large,22.4263
ap-southeast-2,c4.xlarge,44.7797
ap-southeast-2,c5.18xlarge,2919.0780
ap-southeast-2,c5.2xlarge,324.3420
ap-southeast-2,c5.4xlarge,648.6840
ap-southeast-2,c5.9xlarge,1459.5390
ap-southeast-2,c5.large,81.0855
ap-southeast-2,c5.xlarge,162.1710
ap-southeast-2,d2.2xlarge,1271.0700
ap-southeast-2,d2.4xlarge,2542.1400
ap-southeast-2,d2.8xlarge,5084.2800
ap-southeast-2,d2.xlarge,190.6605
ap-southeast-2,g2.2xlarge,246.7629
ap-southeast-2,g2.8xlarge,2623.9560
ap-southeast-2,g3.16xlarge,5125.1880
ap-southeast-2,g3.4xlarge,770.6044
ap-southeast-2,g3.8xlarge,2562.5940
ap-southeast-2,i2.2xlarge,445.9703
ap-southeast-2,i2.4xlarge,891.9405
ap-southeast-2,i2.8xlarge,1783.8810
ap-southeast-2,i2.xlarge,223.0947
ap-southeast-2,i3.16xlarge,4371.3120
ap-southeast-2,i3.2xlarge,546.4140
ap-southeast-2,i3.4xlarge,1092.8280
ap-southeast-2,i3.8xlarge,2185.6560
ap-southeast-2,i3.large,136.6035
ap-southeast-2,i3.xlarge,273.2070
ap-southeast-2,m1.large,17.0206
ap-southeast-2,m1.medium,8.5468
ap-southeast-2,m1.small,4.2369
ap-southeast-2,m1.xlarge,34.1144
ap-southeast-2,m2.2xlarge,43.2456
ap-southeast-2,m2.4xlarge,864.1815
ap-southeast-2,m2.xlarge,21.6228
ap-southeast-2,m3.2xlarge,93.8693
ap-southeast-2,m3.large,25.4214
ap-southeast-2,m3.medium,6.7936
ap-southeast-2,m3.xlarge,44.7797
ap-southeast-2,m4.10xlarge,486.5130
ap-southeast-2,m4.16xlarge,752.7072
ap-southeast-2,m4.2xlarge,96.5721
ap-southeast-2,m4.4xlarge,188.1768
ap-southeast-2,m4.large,23.5221
ap-southeast-2,m4.xlarge,47.0442
ap-southeast-2,m5.12xlarge,2103.8400
ap-southeast-2,m5.24xlarge,4207.6800
ap-southeast-2,m5.2xlarge,350.6400
ap-southeast-2,m5.4xlarge,701.2800
ap-southeast-2,m5.large,87.6600
ap-southeast-2,m5.xlarge,175.3200
ap-southeast-2,p2.16xlarge,18022.8960
ap-southeast-2,p2.8xlarge,9011.4480
ap-southeast-2,p2.xlarge,337.9293
ap-southeast-2,p3.16xlarge,29108.9640
ap-southeast-2,p3.2xlarge,1091.5861
ap-southeast-2,p3.8xlarge,6927.1854
ap-southeast-2,r3.2xlarge,97.9600
ap-southeast-2,r3.4xlarge,494.4754
ap-southeast-2,r3.8xlarge,375.4770
ap-southeast-2,r3.large,25.5675
ap-southeast-2,r3.xlarge,66.6947
ap-southeast-2,r4.16xlarge,3730.6635
ap-southeast-2,r4.2xlarge,98.5444
ap-southeast-2,r4.4xlarge,198.8421
ap-southeast-2,r4.8xlarge,1865.6970
ap-southeast-2,r4.large,26.0788
ap-southeast-2,r4.xlarge,58.0747
ap-southeast-2,t1.micro,1.5340
ap-southeast-2,t2.2xlarge,102.4161
ap-southeast-2,t2.large,25.5675
ap-southeast-2,t2.medium,12.7838
ap-southeast-2,t2.micro,3.2142
ap-southeast-2,t2.small,6.4284
ap-southeast-2,t2.xlarge,51.2081
ap-southeast-2,x1.16xlarge,7064.6655
ap-southeast-2,x1.32xlarge,14128.6005
ap-southeast-2,x1e.16xlarge,14130.7920
ap-southeast-2,x1e.2xlarge,529.9047
ap-southeast-2,x1e.32xlarge,28261.5840
ap-southeast-2,x1e.4xlarge,1059.8094
ap-southeast-2,x1e.8xlarge,7065.3960
ap-southeast-2,x1e.xlarge,264.9524
ca-central-1,c4.2xlarge,78.7479
ca-central-1,c4.4xlarge,150.4100
ca-central-1,c4.8xlarge,300.7468
ca-central-1,c4.large,20.7462
ca-central-1,c4.xlarge,37.6208
ca-central-1,c5.18xlarge,710.5573
ca-central-1,c5.2xlarge,78.9671
ca-central-1,c5.4xlarge,157.9341
ca-central-1,c5.9xlarge,355.2422
ca-central-1,c5.large,19.7235
ca-central-1,c5.xlarge,70.8585
ca-central-1,c5d.18xlarge,2787.5880
ca-central-1,c5d.2xlarge,78.9671
ca-central-1,c5d.4xlarge,619.4640
ca-central-1,c5d.9xlarge,1393.7940
ca-central-1,c5d.large,19.7235
ca-central-1,c5d.xlarge,39.4470
ca-central-1,d2.2xlarge,332.6697
ca-central-1,d2.4xlarge,665.3394
ca-central-1,d2.8xlarge,1330.6788
ca-central-1,d2.xlarge,166.3349
ca-central-1,i3.16xlarge,4020.6720
ca-central-1,i3.2xlarge,150.7752
ca-central-1,i3.4xlarge,309.2937
ca-central-1,i3.8xlarge,1166.9737
ca-central-1,i3.large,37.6938
ca-central-1,i3.xlarge,75.3876
ca-central-1,m4.10xlarge,394.7622
ca-central-1,m4.16xlarge,631.5903
ca-central-1,m4.2xlarge,78.9671
ca-central-1,m4.4xlarge,157.9341
ca-central-1,m4.large,19.7235
ca-central-1,m4.xlarge,39.4470
ca-central-1,m5.12xlarge,497.3974
ca-central-1,m5.24xlarge,994.7949
ca-central-1,m5.2xlarge,82.9118
ca-central-1,m5.4xlarge,165.8235
ca-central-1,m5.large,20.7462
ca-central-1,m5.xlarge,41.4194
ca-central-1,m5d.12xlarge,497.3974
ca-central-1,m5d.24xlarge,994.7949
ca-central-1,m5d.2xlarge,82.9118
ca-central-1,m5d.4xlarge,165.8235
ca-central-1,m5d.large,20.7462
ca-central-1,m5d.xlarge,41.4194
ca-central-1,p3.16xlarge,10137.9520
ca-central-1,p3.2xlarge,737.6589
ca-central-1,p3.8xlarge,4914.3657
ca-central-1,r4.16xlarge,3412.8960
ca-central-1,r4.2xlarge,84.2266
ca-central-1,r4.4xlarge,479.2080
ca-central-1,r4.8xlarge,330.8435
ca-central-1,r4.large,20.6731
ca-central-1,r4.xlarge,41.3463
ca-central-1,t2.2xlarge,89.7784
ca-central-1,t2.large,22.4263
ca-central-1,t2.medium,11.2497
ca-central-1,t2.micro,2.7759
ca-central-1,t2.small,5.6249
ca-central-1,t2.xlarge,44.8527
ca-central-1,x1.16xlarge,1607.6844
ca-central-1,x1.32xlarge,3215.3688
eu-central-1,c3.2xlarge,82.1082
eu-central-1,c3.4xlarge,164.2164
eu-central-1,c3.8xlarge,1507.7520
eu-central-1,c3.large,94.2345
eu-central-1,c3.xlarge,42.9534
eu-central-1,c4.2xlarge,98.6906
eu-central-1,c4.4xlarge,172.4711
eu-central-1,c4.8xlarge,369.3408
eu-central-1,c4.large,21.5497
eu-central-1,c4.xlarge,43.0995
eu-central-1,c5.18xlarge,814.8727
eu-central-1,c5.2xlarge,90.5089
eu-central-1,c5.4xlarge,181.0910
eu-central-1,c5.9xlarge,407.3998
eu-central-1,c5.large,24.1065
eu-central-1,c5.xlarge,52.0116
eu-central-1,c5d.18xlarge,2919.0780
eu-central-1,c5d.2xlarge,181.0179
eu-central-1,c5d.4xlarge,648.6840
eu-central-1,c5d.9xlarge,1459.5390
eu-central-1,c5d.large,24.2526
eu-central-1,c5d.xlarge,48.4322
eu-central-1,d2.2xlarge,1160.0340
eu-central-1,d2.4xlarge,2320.0680
eu-central-1,d2.8xlarge,4640.1360
eu-central-1,d2.xlarge,174.0051
eu-central-1,g2.2xlarge,276.5673
eu-central-1,g2.8xlarge,2255.7840
eu-central-1,g3.16xlarge,4163.8500
eu-central-1,g3.4xlarge,312.2887
eu-central-1,g3.8xlarge,2081.9250
eu-central-1,i2.2xlarge,1479.9930
eu-central-1,i2.4xlarge,2959.2555
eu-central-1,i2.8xlarge,5918.5110
eu-central-1,i2.xlarge,739.9965
eu-central-1,i3.16xlarge,1304.3808
eu-central-1,i3.2xlarge,178.3881
eu-central-1,i3.4xlarge,326.0952
eu-central-1,i3.8xlarge,658.1074
eu-central-1,i3.large,40.7619
eu-central-1,i3.metal,4020.6720
eu-central-1,i3.xlarge,89.2671
eu-central-1,m3.2xlarge,461.6760
eu-central-1,m3.large,115.4190
eu-central-1,m3.medium,57.7095
eu-central-1,m3.xlarge,230.1075
eu-central-1,m4.10xlarge,452.6909
eu-central-1,m4.16xlarge,762.0576
eu-central-1,m4.2xlarge,106.9452
eu-central-1,m4.4xlarge,192.9981
eu-central-1,m4.large,22.6455
eu-central-1,m4.xlarge,45.2910
eu-central-1,m5.12xlarge,570.3744
eu-central-1,m5.24xlarge,1140.8219
eu-central-1,m5.2xlarge,101.4664
eu-central-1,m5.4xlarge,190.1491
eu-central-1,m5.large,28.1242
eu-central-1,m5.xlarge,56.6868
eu-central-1,m5d.12xlarge,2384.3520
eu-central-1,m5d.24xlarge,2314.1510
eu-central-1,m5d.2xlarge,101.6856
eu-central-1,m5d.4xlarge,794.7840
eu-central-1,m5d.large,25.4214
eu-central-1,m5d.xlarge,50.8428
eu-central-1,p2.16xlarge,13030.5129
eu-central-1,p2.8xlarge,7749.1440
eu-central-1,p2.xlarge,290.5929
eu-central-1,p3.16xlarge,12689.0042
eu-central-1,p3.2xlarge,2792.7015
eu-central-1,p3.8xlarge,6576.4724
eu-central-1,r3.2xlarge,584.4000
eu-central-1,r3.4xlarge,1168.8000
eu-central-1,r3.8xlarge,2338.3305
eu-central-1,r3.large,146.1000
eu-central-1,r3.xlarge,292.2000
eu-central-1,r4.16xlarge,3741.6210
eu-central-1,r4.2xlarge,125.2077
eu-central-1,r4.4xlarge,260.4232
eu-central-1,r4.8xlarge,401.1906
eu-central-1,r4.large,24.7640
eu-central-1,r4.xlarge,55.8102
eu-central-1,t2.2xlarge,93.9423
eu-central-1,t2.large,23.5221
eu-central-1,t2.medium,11.7610
eu-central-1,t2.micro,2.9220
eu-central-1,t2.small,5.8440
eu-central-1,t2.xlarge,46.9711
eu-central-1,x1.16xlarge,2046.2035
eu-central-1,x1.32xlarge,4092.4071
eu-central-1,x1e.16xlarge,13639.8960
eu-central-1,x1e.2xlarge,511.4961
eu-central-1,x1e.32xlarge,27279.7920
eu-central-1,x1e.4xlarge,3409.9740
eu-central-1,x1e.8xlarge,6819.9480
eu-central-1,x1e.xlarge,255.7481
eu-west-1,c1.medium,10.8114
eu-west-1,c1.xlarge,77.4330
eu-west-1,c3.2xlarge,85.1033
eu-west-1,c3.4xlarge,170.2065
eu-west-1,c3.8xlarge,340.3399
eu-west-1,c3.large,21.2576
eu-west-1,c3.xlarge,42.5151
eu-west-1,c4.2xlarge,89.3401
eu-west-1,c4.4xlarge,178.6803
eu-west-1,c4.8xlarge,358.0911
eu-west-1,c4.large,22.3533
eu-west-1,c4.xlarge,44.7066
eu-west-1,c5.18xlarge,844.3119
eu-west-1,c5.2xlarge,102.9274
eu-west-1,c5.4xlarge,187.6655
eu-west-1,c5.9xlarge,422.1559
eu-west-1,c5.large,29.5122
eu-west-1,c5.xlarge,58.5861
eu-west-1,c5d.18xlarge,994.7949
eu-west-1,c5d.2xlarge,106.1417
eu-west-1,c5d.4xlarge,237.9238
eu-west-1,c5d.9xlarge,422.1559
eu-west-1,c5d.large,23.4490
eu-west-1,c5d.xlarge,48.6513
eu-west-1,cc2.8xlarge,1643.6250
eu-west-1,cr1.8xlarge,273.9375
eu-west-1,d2.2xlarge,322.1505
eu-west-1,d2.4xlarge,644.3010
eu-west-1,d2.8xlarge,1288.6020
eu-west-1,d2.xlarge,161.0752
eu-west-1,f1.16xlarge,10606.8600
eu-west-1,f1.2xlarge,397.7572
eu-west-1,g2.2xlarge,158.8107
eu-west-1,g2.8xlarge,615.3732
eu-west-1,g3.16xlarge,3535.6200
eu-west-1,g3.4xlarge,883.9050
eu-west-1,g3.8xlarge,1767.8100
eu-west-1,h1.16xlarge,3570.6840
eu-west-1,h1.2xlarge,446.3355
eu-west-1,h1.4xlarge,892.6710
eu-west-1,h1.8xlarge,1785.3420
eu-west-1,i2.2xlarge,411.1254
eu-west-1,i2.4xlarge,822.0316
eu-west-1,i2.8xlarge,1644.0633
eu-west-1,i2.xlarge,205.5627
eu-west-1,i3.16xlarge,4020.6720
eu-west-1,i3.2xlarge,502.5840
eu-west-1,i3.4xlarge,1005.1680
eu-west-1,i3.8xlarge,2010.3360
eu-west-1,i3.large,125.6460
eu-west-1,i3.metal,4020.6720
eu-west-1,i3.xlarge,251.2920
eu-west-1,m1.large,13.8795
eu-west-1,m1.medium,6.9397
eu-west-1,m1.small,3.4334
eu-west-1,m1.xlarge,27.6860
eu-west-1,m2.2xlarge,40.1775
eu-west-1,m2.4xlarge,80.3550
eu-west-1,m2.xlarge,20.0888
eu-west-1,m3.2xlarge,89.3401
eu-west-1,m3.large,22.3533
eu-west-1,m3.medium,5.9170
eu-west-1,m3.xlarge,44.7066
eu-west-1,m4.10xlarge,469.0540
eu-west-1,m4.16xlarge,750.5157
eu-west-1,m4.2xlarge,93.7962
eu-west-1,m4.4xlarge,222.8756
eu-west-1,m4.large,23.4490
eu-west-1,m4.xlarge,47.1172
eu-west-1,m5.12xlarge,591.0476
eu-west-1,m5.24xlarge,1182.0951
eu-west-1,m5.2xlarge,117.6835
eu-west-1,m5.4xlarge,199.9378
eu-west-1,m5.large,30.9001
eu-west-1,m5.xlarge,59.8280
